City,Ratings,Ideal_duration,Image_URL,City_desc,Category
Quiet Beach,4.4,3-Feb,https://upload.wikimedia.org/wikipedia/commons/thumb/f/ff/Tybee_Island_Light_Station.JPG/960px-Tybee_Island_Light_Station.JPG," As the name suggests, Quiet Beach in Pondicherry is a calm and serene location that is a hidden gem for most. With clear water, golden sand and big waves, it is perfect for a relaxing day of picnicking, sunbathing, collecting pretty shells, building sandcastles and more. ",Beach
Mahe Beach,4.5,4-Mar,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e8/Seychelles_003.JPG/960px-Seychelles_003.JPG," Located close to Kannur, Mahe Beach in Pondicherry is a quiet and clean beach that also forms Kerala's northern coast. Lined with tall palm trees, the beach is a must-visit during the early hours of the morning to witness the gorgeous sunrise while walking on the white sand along the blue waters. Not only is it ideal for swimming but also for beach sports like volleyball; for those looking to relax, the view of the sunset here is absolutely spectacular. There are restaurants around that serve delicious food and shops that sell souvenirs. ",Beach
Khajuraho,3.5,4-Mar,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c8/Khajuraho_Group_of_Monuments_4.jpg/960px-Khajuraho_Group_of_Monuments_4.jpg," Archaeological Museum is located near the Western Group of Temples in Khajuraho and was originally known as the Jardine Museum. Housing over 2000 items, the museum has relics from the 10th and 12th century temples of Hinduism and Jainism. ",Heritage
Raneh Falls,4.4,3-Feb,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a9/Raneh_Falls.jpg/960px-Raneh_Falls.jpg," Located at a distance of 20 kms from Khajuraho, Raneh Falls are mesmerising natural waterfalls over river Ken. The river has carved a deep canyon in the valley made of crystalline granite in shares of red, pink and grey. There are several small and big waterfalls emerging from this gorge, collectively called as Raneh Falls. ",Hill Station
Beni Sagar Dam,4.0,2-Jan,https://upload.wikimedia.org/wikipedia/commons/2/22/Lal_Bahadur_Shastri_%28from_stamp%29.jpg," Located on the outskirts of Khajuraho city, Beni Sagar Dam has been built over River Khudar and is a masterpiece of magnificence. It also facilitates recreation activities like boasting, fishing, angling etc. and is popular for day picnic and leisure. The damalso offers spectacular views of the sunrise and sunset. ",Nature
Dhubela Museum,4.2,2-Jan,https://upload.wikimedia.org/wikipedia/commons/thumb/3/34/Chhatarsal_Palace.jpg/960px-Chhatarsal_Palace.jpg," Also known as Maharaja Chhatrasal Museum, Dhubela Museum is located in Dhubela, 62 kms from Khajuraho. Boasting of a serene setting on the banks of Dhubela lake and housed in the premises of Maharaja Chhatrasal Palace, the museum displays an extensive collection of sculptures, arms, armoury, miniature paintings etc., spread over 8 galleries. ",Heritage
Jain Museum,3.7,3-Feb,https://upload.wikimedia.org/wikipedia/commons/8/87/Palitana.jpg," Located in the Jain Temples Complex, Jain Museum is a circular building housing huge statues and sculptures of Jain tirthankaras and yakshis. The entrance gate is flanked by the mythical creatures - Makara Torana. ",Heritage
Breezy Beach,3.6,4-Mar,https://upload.wikimedia.org/wikipedia/commons/thumb/4/40/Breezy_Point_shopping_jeh.JPG/960px-Breezy_Point_shopping_jeh.JPG," Breezy Beach lays in the remote and serene neighbourhood of Valmiki Nagar in Chennai. Being smaller and less polluted, its a perfect getaway for anyone looking for a peaceful evening. ",Beach
Arignar Anna Zoological Park,4.2,4-Mar,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c4/Arignar_Anna_Zoological_park_27.jpg/960px-Arignar_Anna_Zoological_park_27.jpg," Arignar Anna Zoological Park aka Vandalur Zoo, is a zoological garden located in Vandalur is spread over an area of 602 hectares, including a rescue and rehabilitation centre. The zoo shelters about 3000 species of flora and fauna across twelve hundred acres including 46 endangered species, in its 160 enclosures. ",Nature
Valluvar Kottam,4.2,2-Jan,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Valluvar_Kottam_Edit1.JPG/960px-Valluvar_Kottam_Edit1.JPG," Valluvar Kottam is an auditorium, with a gigantic capacity to hold 4,000 people, built in remembrance of the poet-saint, Tiruvalluvar. Verses of the poet Tiruvalluvar are embellished on the pillars in and around the auditorium. ",Other
Ashta,4.2,3-Feb,https://upload.wikimedia.org/wikipedia/commons/thumb/d/de/Main_entrance_of_Ashtalakshmi_temple_in_Hyderabad_01.jpg/960px-Main_entrance_of_Ashtalakshmi_temple_in_Hyderabad_01.jpg," The Chennai Ashtalakshmi temple is situated in Besant Nagar, on the shores of the Bay of Bengal. That stretch of beach is known as the Elliot's beach. The temple was constructed on the express wishes of Sri Mahaa Periyavaal of Kanchi Mutt, Sri Chandrasekara Saraswati Swamigal. (br) The temple's architecture is unique, with the deities installed in four levels.  ",Beach
Trek The Koli Hills,4.0,5-Apr,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f5/Sinhagad.jpg/960px-Sinhagad.jpg," With an ominous name which means ‘Mountain of Death’, Kolli Hills or Kolli Malai are a mountain range located in the Namakkal district of Tamil Nadu. It is relatively untouched by commercial tourism and therefore has retained most of its natural magnificence.  ",Hill Station
Elliot'S Beach,4.2,3-Feb,https://upload.wikimedia.org/wikipedia/commons/thumb/5/52/Elliots_Beach_at_Besant_Nagar%2C_Chennai.JPG/960px-Elliots_Beach_at_Besant_Nagar%2C_Chennai.JPG," A beach showcasing beauty, calmness, serenity and everything that signifies nature at its best, the Elliot's beach cannot be forgotten by anyone who has visited it once. ",Beach
Vivekananda House,3.2,2-Jan,https://upload.wikimedia.org/wikipedia/commons/thumb/3/39/Vivekanandar_Illam.jpg/960px-Vivekanandar_Illam.jpg," Vivekananda House also popularly known as The Ice House, is a shrine and pilgrimage centre for the admirers and followers of Swami Vivekananda. It is in this house that Swami Vivekananda stayed for six weeks in 1900. ",Spiritual
Akkarai Beach,3.2,4-Mar,https://upload.wikimedia.org/wikipedia/commons/thumb/2/26/Ravikiran_33A.jpg/960px-Ravikiran_33A.jpg," The sandy coastline begins from Ennore in the north extending south into Uthandi, leaving one to choose from more than just Marina and Elliot's beach. ",Beach
Santhome Cathedral Basilica,3.2,2-Jan,https://upload.wikimedia.org/wikipedia/commons/thumb/a/aa/Santhome_Basilica.jpg/960px-Santhome_Basilica.jpg," Santhome Cathedral is a historical and ancient pilgrim centre, which was built during the 14th to the 15th century A D by the then reigning, Portuguese. ",Heritage
Madras War Cemetery,3.3,4-Mar,https://upload.wikimedia.org/wikipedia/commons/thumb/5/58/War_Memorial_Madras.jpg/960px-War_Memorial_Madras.jpg, The Madras War Cemetery houses the last remains of around 855 martyrs who laid down their precious lives at the battlefronts in the devastating Second World War and also a Memorial stone for 1000 more who died fighting in the Great War before that. ,Other
Madras Crocodile Bank Trust,5.0,4-Mar,https://upload.wikimedia.org/wikipedia/commons/e/e4/Madras_crocologo.png," The Madras Crocodile Bank is not to be confused with a zoo. Yes, you can certainly take a look at the reptiles in captivity. But unlike a zoo, this has a much more in-depth operation through ex-situ and in-situ conservation. Right now, it is home to around 17 croc subspecies and some other reptiles like frogs, lizards, snakes and turtles as well. ",Other
Shirdi,5.0,3-Feb,https://upload.wikimedia.org/wikipedia/commons/d/df/Shirdi_Sai_Baba_3.jpg, Shirdi Sai Baba temple in Chennai is among the most visited and respected places of worship In Tamil Nadu as well as India. Sai Baba is recognised as one of those spiritual reformers who does not have ties to any particular god of any religion but is a figure of worship himself. So there are no religious restrictions imposed upon those who visit the temple. ,Spiritual
Prakasam Salai,3.2,2-Jan,https://upload.wikimedia.org/wikipedia/commons/thumb/6/65/Broadway%2C_Chennai.JPG/960px-Broadway%2C_Chennai.JPG," Built in 1795,a milestone in the history of Chennai, located Opposite Parry's Corner, Prakasam Salai is an impressive stylish building in Indo-Saracenic style with eminence in red bricks. ",Other
Thousand Lights Mosque,4.8,3-Feb,https://upload.wikimedia.org/wikipedia/commons/thumb/3/31/Thousand_Lights_Mosque_%286708375421%29.jpg/960px-Thousand_Lights_Mosque_%286708375421%29.jpg," The Thousand Lights Mosque of Royapettah, Chennai is among the most esteemed mosques of the city as well as the state of Tamil Nadu. Built in the early 19th century by the Wallajah family of the Carnatic rulers, it is till date a popular gathering place for the daily prayers and festive occasions like Muharram.  ",Beach
Santhome Church,3.2,4-Mar,https://upload.wikimedia.org/wikipedia/commons/thumb/a/aa/Santhome_Basilica.jpg/960px-Santhome_Basilica.jpg," San Thome Church is among the only three in the world that house the tombs of one of Christ's original disciples. If you visit this church, you will be stepping into a historical tale that will take you back a couple of centuries. The museum inside displays souvenirs of the great saint and his legend. ",Heritage
Mylapore,4.0,5-Apr,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f1/Mylapore_Theppam_Festival.jpg/960px-Mylapore_Theppam_Festival.jpg," Mylapore is one of the oldest and culturally enriched neighbourhoods, located in the southern part of Chennai. It is very much traditionalist to its core and boasts many temples, churches and historical monuments.  ",Heritage
Thiruvanmiyur Beach,4.7,5-Apr,https://upload.wikimedia.org/wikipedia/commons/thumb/2/28/Thiruvanmiyur_Station.JPG/960px-Thiruvanmiyur_Station.JPG," Located in the neighbourhood of Thiruvanmiyur in Chennai, Thiruvanmiyur Beach is one of the isolated and peaceful beaches of the city. Popular for beautiful sunrise and sunset views, the beach is mostly frequented by nature lovers, romantic couples or solitude seekers. ",Beach
Santhome Beach,4.2,4-Mar,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d2/Santhome_Church_side_view.jpg/960px-Santhome_Church_side_view.jpg," The southern part of the Marina Beach is known as the Santhome Beach. With immaculate clean sands, azure blue waters and gorgeous sweeping views of the sea, Santhome Beach is a one among the most visited beaches of the sea. You can also find several eateries and sports activities at the beach.  ",Beach
Pebble Beach,4.5,2-Jan,https://upload.wikimedia.org/wikipedia/commons/thumb/9/90/Lone_Cypress.jpg/960px-Lone_Cypress.jpg," Situated at a distance of 1 km from Thiruvanmiyur in Chennai, Pebble Beach is a comparatively smaller beach. Due to its location, it receives relatively lesser number of visitors. However, the beach offers extremely peaceful and serene and you can visit it to spend some time in solitude. ",Beach
Dera Baba Banda,3.3,3-Feb,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9b/Possible_depiction_of_Banda_Singh_Bahadur_from_an_illustrated_folio_of_%E2%80%98Tawarikh-i_Jahandar_Shah%E2%80%99%2C_Awadh_or_Lucknow%2C_ca.1770.jpg/960px-Possible_depiction_of_Banda_Singh_Bahadur_from_an_illustrated_folio_of_%E2%80%98Tawarikh-i_Jahandar_Shah%E2%80%99%2C_Awadh_or_Lucknow%2C_ca.1770.jpg, Dere Baba Banda is a 300-year old Gurudwara and a major pilgrimage points for Sikhs. It is renowned for housing the ashes of Baba Banda Bahadur who was the commanding soldier of Guru Gobind Singh's army. The Gurudwara also houses his arrow and a huge sword used by him during wars. ,Spiritual
Har Ki Pauri,4.3,5-Apr,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0f/Evening_view_of_Har-ki-Pauri%2C_Haridwar.jpg/600px-Evening_view_of_Har-ki-Pauri%2C_Haridwar.jpg," Regarded as one of the most sacred Ghats in Haridwar and India, Har Ki Pauri is a revered landmark and is visited by devotees and visitors in large numbers seeking the blessings of the Holy Ganga by offering their prayers.  A dip in the river Ganges here is believed to wash away one's sins. ",Spiritual
Shanti Kunj,4.0,5-Apr,https://upload.wikimedia.org/wikipedia/commons/thumb/7/76/Open_Hand_monument%2C_Chandigarh.jpg/960px-Open_Hand_monument%2C_Chandigarh.jpg," Shantikunj is a world-renowned ashram and the headquarter of All World Gayatri Pariwar (AWGP) located in Haridwar. The Shantikunj ashram has Yagya shala, Gayatri Mata Temple, Akhand Deep, Devatma Himalaya Temple, temples of ancient Rishis and an Exhibition of Divine Culture.  ",Spiritual
Sapt Rishi Ashram,3.7,5-Apr,https://upload.wikimedia.org/wikipedia/commons/thumb/0/00/Ganga_aarti_haridwar_01.jpg/960px-Ganga_aarti_haridwar_01.jpg," Famous for having hosted 7 great sages- Kashyapa, Vashishta, Atri, Vishwamitra, Jamadagi, Bharadwaja and Gautam, this ashram is well known for its tranquil atmosphere ideal for meditation. It is also believed that Ganga split herself into seven currents at this spot. ",Spiritual
Ma Anandamayi Ashram,3.5,2-Jan,https://upload.wikimedia.org/wikipedia/commons/8/8d/Sri_Anandamayi_Ma.jpg," Located in Kankhal in Haridwar, Ma Anandamayi Ashram is a spiritual centre and ashram dedicated to Sri Ma Anandamayi who was a prominent Bengali mystic and a spiritual personality. The ashram has a mausoleum or a Samadhi which houses the grave of Ma Anandamayi. The complex houses several buildings meant for meditation, yoga and similar activities. ",Spiritual
Pawan Dham,3.9,4-Mar,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6d/Pawan_Hans_VT-PHA_taking_off.JPG/960px-Pawan_Hans_VT-PHA_taking_off.JPG," Pawan Dham, an ancient temple in Haridwar located at Bhagirathi Nagar, Bhupatwala, is a non-profit organization and a revered site among Hindu pilgrims. The major highlight of the temple is the gorgeous idol of Lord Krishna preaching the Bhagavad Geeta to Arjun. The stunning interiors and divine atmosphere of Pawan Dham attract devotees. ",Spiritual
Pentagon Mall,3.5,5-Apr,https://upload.wikimedia.org/wikipedia/commons/thumb/1/18/2016-01-01_16_22_38_Interior_of_The_Fashion_Centre_at_Pentagon_City_in_Pentagon_City%2C_Arlington_County%2C_Virginia.jpg/960px-2016-01-01_16_22_38_Interior_of_The_Fashion_Centre_at_Pentagon_City_in_Pentagon_City%2C_Arlington_County%2C_Virginia.jpg," The Pentagon Mall in Haridwar, Uttarakhand is located in the SIDCUL compound and is an entertainment and shopping centre that offers a touch of modernity in this holy city. With a number of retail outlets, gaming zones and entertainment options, the mall is a great place to spend some time with friends or family. ",Hill Station
